customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
205,54.0,Male,West,Primary,Self-Employed,75223.10918247674,162215.4027285916,Car,647.2458947605954,3,216,5.0895477532038615,2014-09-05,0
206,24.0,Male,East,Primary,Salaried,102731.87711336713,49928.459240208475,Other,738.4117540943558,1,51,39.755362792751484,2021-03-20,0
207,39.0,Female,North,Primary,Salaried,149110.75937617847,84038.65494634923,Other,507.86254177938724,1,240,64.11163613937678,2021-06-28,0
208,49.0,Male,West,Primary,Salaried,258361.52603575142,65585.0275448423,Home,646.4677598777174,2,184,25.26311932491324,2020-02-05,0
209,31.0,Male,South,Primary,Unemployed,107773.21147869875,29693.163041098847,Business,596.953120824344,6,17,37.295840177561864,2015-06-08,1
210,25.0,Female,North,Post-Graduate,Salaried,266156.4651890383,56884.45039799633,Education,667.6771784111706,10,212,14.751278567365858,2011-02-10,0
211,42.0,Other,West,Graduate,Salaried,,,Home,609.2407711231856,1,243,55.22915600252119,2018-06-16,0
212,33.0,Male,East,Secondary,Self-Employed,201251.94483364973,70376.23607724789,Home,538.7534211800404,1,16,27.51370419970102,2018-06-13,0
213,59.0,Male,West,Graduate,Self-Employed,316161.942408088,109987.50919434277,Other,655.3147748552377,1,26,5.5104911254342746,2010-03-20,0
214,36.0,Male,East,Primary,Self-Employed,923826.5595374171,1485873.0452046092,Business,639.3849758526873,2,47,29.827661440601855,2022-12-31,0
215,58.0,Female,South,Primary,Salaried,62677.62517916722,16238.210491394866,Business,550.6901756975996,3,180,23.13782973236803,2010-05-22,0
216,33.0,Male,West,Graduate,Salaried,,,Home,557.6399072520451,4,227,37.762078722889655,2015-10-09,0
217,29.0,Male,West,Graduate,Salaried,78751.75832304267,44491.1667356015,Business,603.7480577373492,3,190,21.799258794565652,2022-02-07,0
218,56.0,Other,East,Primary,Salaried,181685.2949329143,93169.10043722423,Business,850.0,3,243,33.08896553571506,2021-10-29,0
219,65.0,Male,East,Secondary,Self-Employed,1667393.2410877584,864481.8790352129,Car,722.6211452519871,3,140,10.10859685144815,2012-05-24,0
220,47.0,Female,South,Graduate,Self-Employed,55547.462167814454,19515.07054296648,Home,835.3818262915662,2,280,17.52648861117397,2021-03-20,0
221,19.0,Male,East,Graduate,Salaried,127257.50166070623,29431.596549884,Business,480.90458058476173,3,156,10.779543409893225,2021-01-22,0
222,49.0,Female,East,Graduate,Salaried,102256.800027145,39189.53217153591,Car,726.7195830644118,2,154,48.84680303395031,2022-06-30,0
223,62.0,Male,East,Graduate,Salaried,313695.47666434385,151613.97875222602,Home,750.7459408884554,4,110,27.26604743182689,2010-09-22,0
224,42.0,Male,East,Primary,,106892.7336407902,54266.3800034702,Business,648.6731658151883,1,292,3.22050009369812,2018-11-15,0
225,42.0,Male,North,Primary,Salaried,82015.49499742588,26311.99158798845,Car,710.3070104662535,1,128,23.02422180329396,2019-11-01,0
226,21.0,Female,North,Post-Graduate,Salaried,105186.44153421275,32153.56814634883,Home,754.1325622089021,2,98,34.5910726678607,2017-08-01,0
227,36.0,Male,South,Graduate,Salaried,264262.52641894337,57466.567370101846,Other,478.2505250382981,1,90,30.17270891657918,2019-04-23,0
228,65.0,Male,North,Secondary,Salaried,152165.71173977165,82237.66638494866,Car,768.8498250634261,3,263,34.177860739061245,2010-10-27,0
229,21.0,Female,West,Primary,Salaried,273194.16914288915,62467.13666870049,Education,822.5856704796652,1,232,26.09149334082347,2022-09-22,0
230,60.0,Female,North,Secondary,Salaried,91553.92148604747,27543.918232620723,Home,615.9732007813643,2,266,21.846855777094884,2021-06-22,0
231,30.0,Male,East,Primary,Salaried,133942.23575570295,66998.51404778728,Home,732.9953695835351,0,281,37.51094119219963,2018-12-14,0
232,56.0,Male,West,Primary,Self-Employed,58384.000327568196,12536.374378428023,Other,714.4852174793202,1,116,55.74331887179258,2017-09-20,0
233,53.0,Male,West,Post-Graduate,Unemployed,62527.770435036306,30539.04813770743,Other,497.77563816383906,4,230,13.209877844879836,2016-11-05,0
234,40.0,Male,South,Primary,Salaried,359858.51324184984,97820.16579710132,Business,805.5539374036746,4,136,23.273718711279315,2019-01-15,0
235,23.0,Male,West,Primary,Salaried,96024.43427750189,53394.75063057879,Other,633.3573685425519,2,26,45.179034470717305,2022-04-05,0
236,41.0,Female,East,Graduate,Salaried,252126.45546820326,79569.76953567074,Home,780.9399961836106,2,26,16.66963115288598,2019-04-11,0
237,61.0,Female,East,Secondary,Salaried,53618.06754154738,27138.090554791528,Education,659.0820561667905,2,131,54.59430317223028,2019-05-15,0
238,50.0,Female,West,Secondary,Salaried,300221.6118524527,115092.01071385185,Home,622.5535531175171,3,138,23.432908870753728,2015-04-20,0
239,29.0,Female,South,Post-Graduate,Salaried,405105.4665729986,88923.08943543115,Home,607.764652089115,2,199,29.065699562441434,2020-09-17,0
240,58.0,Female,North,Primary,Salaried,75840.00373068634,23184.618958184477,Car,,1,174,33.079991022585716,2023-01-31,0
241,38.0,Male,West,Graduate,Salaried,89199.70496441235,37744.552903410695,Education,644.807354419808,1,125,48.79616740295596,2017-01-13,0
242,28.0,Male,South,Post-Graduate,Self-Employed,306900.97204543656,122665.92956190805,Home,674.8206300279198,1,246,16.55557190609916,2015-11-20,0
243,61.0,Female,East,Primary,Unemployed,,,Business,512.9826978157729,2,41,10.643956049744709,2012-11-29,0
244,55.0,Male,East,Primary,Self-Employed,659191.8142926304,393014.6503887751,Business,826.4962534841982,3,53,19.42067928250702,2021-02-23,0
245,46.0,Female,North,Secondary,Salaried,139053.1471662412,70759.17336918564,Home,459.58485941129055,2,122,35.27139413598497,2011-06-19,0
246,65.0,Male,North,Post-Graduate,Unemployed,53214.869094405985,28055.524434299117,Car,711.3926974162082,3,195,13.021565085005726,2018-01-28,0
247,58.0,Male,West,Primary,Salaried,163324.2699998196,46904.97502042952,Other,695.7088508392774,1,23,19.96882510937111,2017-02-23,0
248,20.0,Female,West,Post-Graduate,Salaried,206789.95396097327,119588.82230892751,Car,,3,239,40.01478295158605,2010-10-24,0
249,45.0,Female,North,Secondary,Unemployed,472640.59350542247,261720.49091717266,Home,445.09244412184546,2,135,46.348469495248345,2020-11-12,0
250,37.0,Male,South,Graduate,Self-Employed,282240.277251569,82708.94482374944,Other,591.5703925530631,2,122,33.102380082452264,2012-03-15,0
251,43.0,Male,East,Secondary,Salaried,177301.62819967087,94408.66069537216,Other,601.969330639452,4,10,14.916775648715838,2022-04-17,0
252,41.0,Male,North,Post-Graduate,Unemployed,593783.8151717255,265101.74393446324,Other,711.3972762634548,2,19,25.359858363883458,2012-11-15,0
253,69.0,Female,South,Post-Graduate,Salaried,208735.82920665364,48014.883999981954,Home,498.39517226759506,1,213,32.84996852336851,2014-11-27,0
254,64.0,Male,South,Primary,Unemployed,201383.36207447306,119923.64616158075,Other,507.041426287774,4,156,5.754773751594695,2011-01-09,0
255,38.0,Male,West,Graduate,Unemployed,109873.00535334354,58552.75918093704,Home,850.0,2,17,19.307661105871734,2017-03-28,0
256,47.0,Male,West,Secondary,Self-Employed,140826.8226078969,77165.76184922492,Car,577.2136709508845,3,203,38.73361276722913,2017-12-24,0
257,,Female,West,Primary,Salaried,486299.02168067434,237210.9370521911,Business,734.6616317006885,2,57,28.221706807187292,2020-06-30,0
258,53.0,Male,South,Secondary,Self-Employed,56190.92900579753,30422.511976048412,Education,637.3768625351505,2,216,28.615958629728894,2021-11-24,0
259,57.0,Male,North,Secondary,Unemployed,70736.62288785588,33847.66560825916,Other,708.5850900593753,2,151,51.717131116157866,2010-09-26,0
260,27.0,Male,West,Post-Graduate,Salaried,,,Car,642.6213922183803,6,129,48.742596596365466,2013-10-15,0
261,27.0,Male,South,Secondary,Salaried,527212.4355461827,140201.1569255375,Car,500.4876634469431,1,281,27.4228094055056,2014-07-15,0
262,59.0,Male,East,Secondary,Unemployed,397014.90643518756,207697.22784977243,Business,595.2877639638009,1,144,27.17807874408876,2022-12-31,0
263,41.0,Female,East,Secondary,Unemployed,457825.03980623296,160323.44665813498,Business,850.0,2,291,16.05969709953247,2014-10-20,0
264,21.0,Male,North,Post-Graduate,Salaried,163218.7445034908,74630.8318329822,Car,543.3098118437874,3,131,30.398368937894265,2014-12-28,0
265,64.0,Male,North,Secondary,Self-Employed,73144.42518329172,35479.612255390726,Business,546.4875505952266,2,10,67.69090572824305,2017-06-12,0
266,44.0,Female,South,Secondary,Salaried,62500.152676980084,14244.574334282912,Car,641.0935777570694,2,128,52.50971849909241,2016-08-03,0
267,68.0,Female,North,Post-Graduate,,107760.58835065745,54371.299185984884,Business,635.5403657044541,3,240,54.125510243571405,2021-04-26,0
268,62.0,Female,West,Primary,Salaried,102674.16110811273,37009.61089759026,Education,770.3549411349715,0,30,27.461376608519416,2012-07-22,0
269,21.0,Female,North,Secondary,Self-Employed,104357.26336262631,41755.05337082489,Car,842.8791121808201,3,188,14.693669841299513,2010-02-05,0
270,49.0,Male,North,Primary,Salaried,448545.1499068474,196241.07183358516,Home,653.0895383671332,3,95,20.213644551371246,2022-10-30,0
271,27.0,Male,South,Primary,Salaried,218586.62424329735,128765.27356914236,Education,519.549946150039,1,266,14.00288637019578,2014-11-19,0
272,28.0,,North,Graduate,Salaried,316360.61585894646,66976.1180991229,Education,667.3389291025826,1,96,34.91956884525981,2013-04-01,0
273,45.0,Male,West,Secondary,Salaried,190762.22745251885,40590.35156784177,Other,520.4303984488054,2,103,26.760039813243274,2016-10-16,0
274,63.0,Male,North,Primary,Unemployed,302303.4417048534,100564.34698585987,Other,540.4858740887944,3,126,54.7945191816261,2016-05-13,0
275,25.0,Female,East,Primary,Self-Employed,290027.2464237942,86658.37478779543,Other,668.255244307639,2,32,45.35393738851511,2017-08-07,0
276,57.0,Male,South,Post-Graduate,Salaried,86949.79303014753,205216.25808216722,Education,564.1540063608091,5,85,46.609062457381654,2023-06-07,1
277,39.0,Female,North,Primary,Salaried,,,Home,606.6487274961819,0,288,20.424910880169904,2022-04-14,0
278,51.0,Male,South,Secondary,Salaried,120834.4304577952,47335.839993938236,Education,621.3743080123713,2,145,16.362097800025417,2017-12-27,0
279,62.0,Other,West,Secondary,Salaried,172807.51574689912,322296.33872706053,Home,448.1500153096782,3,42,28.1717498409496,2018-08-13,0
280,52.0,Male,East,Secondary,Salaried,290445.8007040438,81296.48915423495,Car,583.4833080776123,4,158,11.542550836575128,2012-01-19,0
281,52.0,Male,South,Secondary,Self-Employed,74825.95396376032,19033.463705492406,Car,850.0,3,221,31.264836591171495,2015-04-21,0
282,42.0,Other,South,Graduate,Salaried,365362.77351055224,200250.5265077143,Business,647.0382480850747,1,188,20.675144357424735,2016-07-16,0
283,51.0,Male,North,Secondary,Salaried,111999.24584232148,40997.04757261587,Car,641.2126217680556,2,122,12.494192896713372,2021-05-28,0
284,23.0,Male,West,Post-Graduate,Salaried,221612.8630795585,440746.5941369412,Home,540.3436595904819,2,203,57.83940136374033,2011-10-31,0
285,58.0,Other,North,Primary,Salaried,101447.33469443889,47030.24312621906,Business,492.5461475878161,0,96,22.580111169339816,2013-08-11,0
286,54.0,Female,West,Post-Graduate,Self-Employed,46111.33880823358,10692.567018513622,Business,635.4866112962521,4,149,64.83950184803075,2010-05-26,0
287,18.0,Female,East,Primary,Salaried,182923.68458912615,75049.33269181411,Other,569.3569602621984,1,165,22.509635016010865,2019-10-08,0
288,29.0,Male,East,Graduate,Unemployed,159391.84626016163,61325.24917679905,Business,656.8000657636389,0,81,19.955034207631286,2019-05-10,0
289,52.0,Male,West,Primary,Self-Employed,57296.63377464137,16353.534377522712,Other,511.3721167089688,4,93,44.389484630596534,2013-11-02,0
290,23.0,Male,South,Graduate,Self-Employed,453213.05108997034,242608.07565605975,Home,744.2255201037779,1,274,12.972538545692824,2013-07-24,0
291,34.0,,East,Secondary,Unemployed,104072.86967419885,51533.41224710623,Other,637.5131673462099,4,181,32.29928749714027,2021-02-14,0
292,26.0,Male,West,Primary,Salaried,186268.85437255632,50591.13690495909,Car,703.6728012073319,1,208,38.5361050927403,2021-09-20,0
293,19.0,Male,South,Secondary,Salaried,46513.588468032154,18878.86414383384,Other,771.9021572934088,1,232,21.291154409124854,2013-07-19,0
294,35.0,Male,West,Secondary,,511879.75831235206,284025.85928156384,Car,484.3645887142714,4,131,59.47105970692772,2012-07-28,0
295,66.0,Female,West,Primary,Salaried,154363.45498573227,34809.808244544714,Education,658.3242659180727,3,232,53.109874885662876,2013-10-16,0
296,53.0,Male,South,Primary,Unemployed,67731.62600598908,21108.808621680775,Car,601.0454087116975,2,136,34.68915219362576,2021-07-28,0
297,45.0,Female,East,Graduate,Salaried,50893.23653662084,16105.581260413843,Business,584.0500635534291,1,285,25.643750003373594,2016-10-06,0
298,58.0,Other,West,Secondary,Salaried,195108.46408437236,55142.02985882073,Car,728.3702648259698,3,96,38.74150516886032,2021-01-06,0
299,54.0,Male,South,Graduate,Self-Employed,116923.76140142528,33207.56981148537,Car,850.0,1,64,22.227611587518815,2016-07-13,0
300,,,North,Graduate,Salaried,186470.26213818465,59643.449871786936,Car,829.158528107889,1,127,34.04724273061846,2016-03-18,0
301,43.0,Male,East,Secondary,Salaried,255295.52137632578,82407.19041099751,Education,772.8874413680587,2,120,14.267738896286689,2022-11-28,0
302,21.0,Male,East,Secondary,,1226668.1863524134,506778.8424105385,Business,718.3013061942464,2,83,15.290188766279423,2013-02-28,0
303,57.0,Female,West,Post-Graduate,Self-Employed,274403.640573386,66435.22092004135,Business,525.8319699102086,2,48,13.810817923462862,2015-08-28,0
304,53.0,Female,East,Secondary,Salaried,147124.02335288067,41723.94541418385,Business,539.782828844736,1,242,12.03155884407055,2023-03-15,0
305,68.0,Other,South,Secondary,Unemployed,215542.27366827565,64502.283721668675,Education,835.5975259149975,3,294,20.484636833352667,2010-06-16,0
306,48.0,Male,South,Secondary,Salaried,306785.2323638913,157281.4364897781,Business,804.6696906391371,5,37,34.195342505383294,2014-06-28,0
307,47.0,Male,West,Graduate,Self-Employed,242117.68800762668,52818.799138492024,Home,576.346825116459,3,37,36.18669760226256,2018-07-30,0
308,67.0,Male,West,Graduate,Salaried,99045.41230032429,49767.546987961905,Education,706.3902534916962,1,82,15.623902568112594,2017-06-15,0
309,,Male,North,Post-Graduate,Salaried,78823.40559646685,24588.836757011588,Car,655.3394239957343,1,158,22.04695052432452,2023-07-29,0
310,36.0,Male,West,Primary,Unemployed,128308.69643716906,61872.16736797525,Car,850.0,2,293,37.66806338690823,2010-12-12,0
311,35.0,Male,West,Secondary,Salaried,233916.5869342173,98519.43915764721,Home,717.4393527951156,1,217,41.47682280577163,2019-08-30,0
312,47.0,Male,West,Post-Graduate,Self-Employed,234304.91413372022,130086.73345201655,Business,666.4931398423411,3,291,36.597560814788274,2010-09-10,0
313,38.0,Male,East,Graduate,Salaried,210337.27229128886,50191.6153268107,Business,495.3926677169205,3,30,4.0564094247875895,2019-04-01,0
314,20.0,Female,East,Post-Graduate,Salaried,148509.98152261373,46559.414173743295,Business,850.0,2,59,7.101731824814022,2019-12-08,0
315,23.0,,South,Primary,Salaried,83108.33266774956,46613.55150633596,Business,634.3680511620256,3,23,35.06122833070279,2012-06-12,0
316,55.0,Female,South,Secondary,Salaried,572787.7105892849,128735.05866727144,Home,544.7879178842246,1,46,15.952960372089686,2021-01-27,0
317,30.0,Female,West,Graduate,Salaried,161715.09504820372,90253.71773492725,Other,486.46346742233516,1,50,22.256283313589424,2014-11-02,0
318,62.0,Female,South,Graduate,Self-Employed,204774.77829745665,93577.97001794935,Business,532.2911776161852,0,87,16.078844744507766,2010-06-09,0
319,20.0,,West,Secondary,Salaried,226038.87331215892,121842.05478050953,Home,341.9294279793791,1,50,46.57011194759832,2013-12-03,0
320,65.0,Male,North,Secondary,Salaried,289530.2888038341,139785.37212559662,Home,673.6891788480397,1,228,19.790385595884207,2016-10-28,0
321,45.0,Male,North,Secondary,Salaried,120669.526507167,24735.692063517512,Home,650.0590051088254,1,191,32.67233364025544,2011-06-13,0
322,39.0,Female,East,Graduate,Self-Employed,276294.8349144778,95597.46851988517,Business,621.1475577375418,0,74,2.116633586967671,2016-04-13,0
323,57.0,Other,South,Secondary,Salaried,72104.02137608154,25977.583481233767,Other,504.9835498202533,5,292,24.116099237218855,2014-03-17,1
324,57.0,Female,East,Graduate,Salaried,136951.7856923467,60543.19452141719,Home,786.3671355054711,2,156,63.61913552053947,2018-09-23,0
325,29.0,Male,South,Secondary,Self-Employed,112841.38178449505,34457.71840871772,Home,644.7568260613929,2,84,27.63313405379217,2021-09-22,0
326,40.0,Male,West,Post-Graduate,Salaried,282003.9859078223,57055.591017563194,Home,559.3453914412447,0,153,13.171694653202461,2015-02-17,0
327,48.0,Male,South,Graduate,Salaried,103469.11409120691,26561.3263777465,Car,617.5879861317065,3,30,57.38050414527647,2018-07-29,0
328,35.0,,South,Secondary,Self-Employed,136433.5905881367,38987.17769825595,Car,639.5776823618755,0,279,41.41300801428396,2017-07-10,0
329,24.0,Female,West,Secondary,Salaried,126127.99666572432,64321.86757304777,Car,850.0,1,36,18.22391718102246,2013-01-17,0
330,25.0,Male,North,Primary,Self-Employed,152990.06062187688,59669.66070003774,Business,680.8818529284978,3,177,14.536753621635809,2022-05-09,0
331,36.0,Female,West,Secondary,Self-Employed,119666.32651993229,45186.78806762105,Other,687.0504286674119,0,137,13.995919650395805,2015-10-19,0
332,46.0,Male,West,Secondary,Self-Employed,177211.32961168682,73484.01395957576,Home,677.589715047129,1,227,49.11703124491852,2019-04-27,0
333,61.0,Male,North,Graduate,Unemployed,107756.8878747967,34946.68358839812,Other,737.7427866883746,1,221,15.437039977647274,2012-09-29,0
